Customer heading,Latitude,Longitude,Town,Province,Region,Current Seller id,Institution,Titularity
114708,38.082922,-0.943817,RAIGUERO DE BONANZA - ORI,Alicante,Comunidad Valenciana,162.0,No,Catholic
114709,38.584661,-0.110928,L'ALFAS DEL PI,Alicante,Comunidad Valenciana,156.0,Yes,Private
114710,38.362549,-0.498327,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,162.0,No,Catholic
114712,38.190583,-0.556328,SANTA POLA,Alicante,Comunidad Valenciana,162.0,Yes,Private
114719,38.272341,-0.713718,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Private
114720,38.406993,-0.494652,SANT VICENT DEL RASPEIG,Alicante,Comunidad Valenciana,146.0,Yes,Private
114721,38.312259,-0.530982,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,162.0,No,Private
114724,38.081702,-0.945022,ORIHUELA,Alicante,Comunidad Valenciana,162.0,Yes,Private
114990,37.979497,-0.690899,TORREVIEJA,Alicante,Comunidad Valenciana,162.0,Yes,Public
114994,38.270481,-0.710718,ELCHE-ELX,Alicante,Comunidad Valenciana,146.0,Yes,Public
114995,38.621164,-0.570055,IBI,Alicante,Comunidad Valenciana,156.0,Yes,Public
114996,38.647717,0.045295,CALPE-CALP,Alicante,Comunidad Valenciana,156.0,Yes,Public
114997,38.372888,-0.478543,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115004,38.563181,-0.261973,ORXETA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115005,38.340277,-0.508371,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,162.0,Yes,Public
115012,38.277026,-0.714869,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115013,38.609135,-0.420638,TORREMANZANAS-LA TORRE LES MAÇANES,Alicante,Comunidad Valenciana,146.0,Yes,Public
115015,38.330692,-0.515025,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,162.0,Yes,Public
115016,38.259268,-0.712629,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115017,38.256649,-0.709104,ELCHE-ELX,Alicante,Comunidad Valenciana,146.0,Yes,Public
115018,38.4386,-0.636098,AGOST,Alicante,Comunidad Valenciana,146.0,Yes,Public
115021,38.104747,-0.799075,ALMORADI,Alicante,Comunidad Valenciana,192.0,Yes,Public
115022,38.125632,-0.877731,CALLOSA DE SEGURA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115024,38.48489,-0.781591,PETRER,Alicante,Comunidad Valenciana,162.0,Yes,Public
115026,38.197295,-0.549482,SANTA POLA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115027,38.33807,-0.767775,ASPE,Alicante,Comunidad Valenciana,192.0,Yes,Public
115028,38.26578,-0.707995,ELCHE-ELX,Alicante,Comunidad Valenciana,146.0,Yes,Public
115029,38.840527,-0.119618,PEGO,Alicante,Comunidad Valenciana,177.0,Yes,Public
115031,38.277004,-0.715334,ELCHE-ELX,Alicante,Comunidad Valenciana,146.0,Yes,Public
115033,38.482996,-0.767256,PETRER,Alicante,Comunidad Valenciana,162.0,Yes,Public
115034,38.364804,-0.436265,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115035,38.254079,-0.704025,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115036,38.649447,0.043981,CALPE-CALP,Alicante,Comunidad Valenciana,156.0,Yes,Public
115039,38.270198,-0.700938,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115044,38.365868,-0.492997,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115046,38.630424,-0.848399,VILLENA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115049,38.373884,-0.492072,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115050,38.351902,-0.492494,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115053,38.41093,-0.448532,MUTXAMEL,Alicante,Comunidad Valenciana,146.0,Yes,Public
115055,38.136958,-0.775453,DOLORES,Alicante,Comunidad Valenciana,162.0,Yes,Public
115056,38.141024,-0.771586,DOLORES,Alicante,Comunidad Valenciana,162.0,Yes,Public
115057,38.26741,-0.682732,ELCHE-ELX,Alicante,Comunidad Valenciana,146.0,Yes,Public
115059,38.256649,-0.709104,ELCHE-ELX,Alicante,Comunidad Valenciana,146.0,Yes,Public
115060,38.113191,-0.717079,SAN FULGENCIO,Alicante,Comunidad Valenciana,162.0,Yes,Public
115062,38.277273,-0.70533,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115064,37.982594,-0.678149,TORREVIEJA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115065,38.059542,-0.921802,HURCHILLO,Alicante,Comunidad Valenciana,162.0,Yes,Public
115066,38.273316,-0.930101,HONDON DE LOS FRAILES,Alicante,Comunidad Valenciana,192.0,Yes,Public
115067,38.247264,-0.761892,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115069,38.086514,-0.655519,GUARDAMAR DEL SEGURA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115082,38.074227,-0.835456,BENEJUZAR,Alicante,Comunidad Valenciana,162.0,Yes,Public
115083,38.090342,-0.939841,ORIHUELA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115084,38.079678,-0.73571,BENIJOFAR,Alicante,Comunidad Valenciana,162.0,Yes,Public
115086,38.40496,-0.526558,SANT VICENT DEL RASPEIG,Alicante,Comunidad Valenciana,146.0,Yes,Public
115087,38.438067,-0.84739,MONOVAR-MONOVER,Alicante,Comunidad Valenciana,192.0,Yes,Public
115088,38.269514,-0.694907,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115089,38.486594,-0.787762,PETRER,Alicante,Comunidad Valenciana,162.0,Yes,Public
115090,38.398123,-0.523193,SANT VICENT DEL RASPEIG,Alicante,Comunidad Valenciana,146.0,Yes,Public
115091,38.290622,-0.586669,TORRELLANO,Alicante,Comunidad Valenciana,162.0,Yes,Public
115094,38.197514,-0.555928,SANTA POLA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115095,38.273946,-0.532711,EL ALTET,Alicante,Comunidad Valenciana,162.0,Yes,Public
115096,38.275536,-0.702467,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115098,38.430566,-0.393214,EL CAMPELLO,Alicante,Comunidad Valenciana,146.0,Yes,Public
115099,38.337032,-1.0055,ALGUEÑA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115101,38.534981,-0.818699,SAX,Alicante,Comunidad Valenciana,156.0,Yes,Public
115102,38.192929,-0.551541,SANTA POLA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115103,38.420517,-0.446097,MUTXAMEL,Alicante,Comunidad Valenciana,146.0,Yes,Public
115104,38.127538,-0.876524,CALLOSA DE SEGURA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115105,38.294551,-0.589868,TORRELLANO,Alicante,Comunidad Valenciana,162.0,Yes,Public
115106,38.064232,-0.982842,LOS DESAMPARADOS - ORIHUELA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115107,38.113912,-0.907841,REDOVAN,Alicante,Comunidad Valenciana,162.0,Yes,Public
115108,38.783539,-0.441727,MURO DE ALCOY,Alicante,Comunidad Valenciana,156.0,Yes,Public
115110,38.625001,-0.678293,ONIL,Alicante,Comunidad Valenciana,156.0,Yes,Public
115112,38.385203,-0.492913,TANGEL,Alicante,Comunidad Valenciana,146.0,Yes,Public
115113,38.084214,-0.90508,MOLINS,Alicante,Comunidad Valenciana,162.0,Yes,Public
115114,38.741844,-0.010298,XALO,Alicante,Comunidad Valenciana,177.0,Yes,Public
115115,38.783255,-0.51788,AGRES,Alicante,Comunidad Valenciana,156.0,Yes,Public
115116,38.600763,-0.050381,ALTEA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115118,38.540602,-0.140513,BENIDORM,Alicante,Comunidad Valenciana,156.0,Yes,Public
115120,38.267242,-0.686437,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115121,38.213763,-0.683929,ELCHE-ELX,Alicante,Comunidad Valenciana,146.0,Yes,Public
115122,38.385477,-0.757617,NOVELDA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115123,38.5789,-0.097604,L'ALFAS DEL PI,Alicante,Comunidad Valenciana,156.0,Yes,Public
115124,38.41173,-0.449293,MUTXAMEL,Alicante,Comunidad Valenciana,146.0,Yes,Public
115127,38.219329,-0.642283,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115128,38.270302,-0.710675,ELCHE-ELX,Alicante,Comunidad Valenciana,146.0,Yes,Public
115130,38.479403,-0.778524,PETRER,Alicante,Comunidad Valenciana,162.0,Yes,Public
115132,38.307556,-0.850415,FONDO DE LES NEUS-HONDON DE NIEVES,Alicante,Comunidad Valenciana,192.0,Yes,Public
115134,38.385273,-0.451763,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115140,38.533841,-0.506742,JIJONA-XIXONA,Alicante,Comunidad Valenciana,146.0,Yes,Public
115144,37.986169,-0.67081,TORREVIEJA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115146,38.40727,-1.03905,PINOS-PINOSO,Alicante,Comunidad Valenciana,192.0,Yes,Public
115147,38.551797,-0.122523,BENIDORM,Alicante,Comunidad Valenciana,156.0,Yes,Public
115148,38.842846,-0.11513,PEGO,Alicante,Comunidad Valenciana,177.0,Yes,Public
115149,38.528245,-0.165417,BENIDORM,Alicante,Comunidad Valenciana,156.0,Yes,Public
115150,38.546302,-0.124623,BENIDORM,Alicante,Comunidad Valenciana,156.0,Yes,Public
115151,38.346762,-0.50571,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,162.0,Yes,Public
115154,38.546656,-0.134773,BENIDORM,Alicante,Comunidad Valenciana,156.0,Yes,Public
115155,38.381614,-0.771798,NOVELDA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115156,38.161781,-0.803073,CATRAL,Alicante,Comunidad Valenciana,192.0,Yes,Public
115157,38.029072,-0.742454,LOS MONTESINOS,Alicante,Comunidad Valenciana,162.0,Yes,Public
115158,38.720653,-0.65587,BANYERES DE MARIOLA,Alicante,Comunidad Valenciana,187.0,Yes,Public
115164,38.843875,-0.308914,LORCHA-L'ORXA,Alicante,Comunidad Valenciana,187.0,Yes,Public
115168,38.761504,-0.08205,MURLA,Alicante,Comunidad Valenciana,187.0,Yes,Public
115169,38.803696,-0.069203,TORMOS,Alicante,Comunidad Valenciana,177.0,Yes,Public
115171,38.482466,-0.419693,BUSOT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115177,38.060898,-0.86845,JACARILLA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115179,38.375447,-0.493887,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115180,38.590571,-0.669602,CASTALLA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115181,38.774385,-0.062346,ORBA,Alicante,Comunidad Valenciana,187.0,Yes,Public
115182,38.639257,-0.865686,VILLENA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115183,38.352464,-0.497747,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115184,38.352939,-0.496748,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115185,38.374981,-0.495621,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115186,38.380531,-0.766439,NOVELDA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115187,38.392313,-0.517317,SANT VICENT DEL RASPEIG,Alicante,Comunidad Valenciana,146.0,Yes,Public
115188,38.135753,-1.008795,PARROQUIA DE LA MATANZA. ORIHUELA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115189,38.360769,-0.48591,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115191,38.538003,-0.815762,SAX,Alicante,Comunidad Valenciana,156.0,Yes,Public
115192,38.138442,-0.766567,DOLORES,Alicante,Comunidad Valenciana,162.0,Yes,Public
115193,38.124206,-0.878273,CALLOSA DE SEGURA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115195,38.081702,-0.945022,ORIHUELA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115196,38.832898,0.103077,DENIA,Alicante,Comunidad Valenciana,177.0,Yes,Public
115198,38.406593,-0.440967,SANT JOAN D'ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115201,38.852426,0.013892,ELS POBLETS,Alicante,Comunidad Valenciana,177.0,Yes,Public
115202,38.612218,-0.127553,LA NUCIA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115203,38.795355,0.029383,PEDREGUER,Alicante,Comunidad Valenciana,177.0,Yes,Public
115204,38.251232,-0.811751,CREVILLENT,Alicante,Comunidad Valenciana,192.0,Yes,Public
115205,38.551797,-0.122523,BENIDORM,Alicante,Comunidad Valenciana,156.0,Yes,Public
115206,38.182845,-0.874818,ALBATERA,Alicante,Comunidad Valenciana,192.0,Yes,Public
115207,38.505762,-0.232856,VILLAJOYOSA-LA VILA JOIOSA,Alicante,Comunidad Valenciana,146.0,Yes,Public
115208,38.262229,-0.694408,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115209,38.144726,-0.892348,COX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115210,38.255842,-0.707162,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115211,38.792606,0.031063,PEDREGUER,Alicante,Comunidad Valenciana,177.0,Yes,Public
115212,38.306041,-0.691502,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115213,38.503058,-0.237543,VILLAJOYOSA-LA VILA JOIOSA,Alicante,Comunidad Valenciana,146.0,Yes,Public
115214,38.730539,0.139507,BENITACHELL-POBLE NOU DE BENITATXEL,Alicante,Comunidad Valenciana,156.0,Yes,Public
115215,38.390974,-0.518968,SANT VICENT DEL RASPEIG,Alicante,Comunidad Valenciana,146.0,Yes,Public
115216,38.271655,-0.706193,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115220,38.61934,-0.033047,ALTEA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115221,38.439269,-0.829573,MONOVAR-MONOVER,Alicante,Comunidad Valenciana,192.0,Yes,Public
115222,38.375943,-0.481365,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115223,38.434913,-0.836309,MONOVAR-MONOVER,Alicante,Comunidad Valenciana,192.0,Yes,Public
115224,38.079272,-1.00791,LA APARECIDA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115227,38.841901,-0.112953,PEGO,Alicante,Comunidad Valenciana,177.0,Yes,Public
115230,38.701345,-0.387447,BENILLOBA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115231,38.715694,0.047103,BENISSA,Alicante,Comunidad Valenciana,177.0,Yes,Public
115232,38.512147,-0.228635,VILLAJOYOSA-LA VILA JOIOSA,Alicante,Comunidad Valenciana,146.0,Yes,Public
115235,38.34062,-0.768639,ASPE,Alicante,Comunidad Valenciana,192.0,Yes,Public
115236,38.786346,0.162217,JAVEA-XABIA,Alicante,Comunidad Valenciana,177.0,Yes,Public
115237,38.784086,-0.345066,PLANES,Alicante,Comunidad Valenciana,187.0,Yes,Public
115246,38.249453,-0.80992,CREVILLENT,Alicante,Comunidad Valenciana,192.0,Yes,Public
115251,38.348195,-0.502372,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115252,38.635616,-0.865816,VILLENA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115254,38.278073,-0.71077,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115255,38.842896,0.015646,EL VERGER,Alicante,Comunidad Valenciana,156.0,Yes,Public
115256,38.826959,0.022242,ONDARA,Alicante,Comunidad Valenciana,177.0,Yes,Public
115258,38.242135,-0.813269,CREVILLENT,Alicante,Comunidad Valenciana,192.0,Yes,Public
115260,38.340488,-0.515727,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,162.0,Yes,Public
115262,38.275509,-0.712725,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115264,38.34048,-0.513368,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,162.0,Yes,Public
115265,38.113137,-0.795453,ALMORADI,Alicante,Comunidad Valenciana,192.0,Yes,Public
115266,38.799181,0.099908,DENIA,Alicante,Comunidad Valenciana,177.0,Yes,Public
115271,38.297982,-0.679504,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115273,38.424074,-0.40259,EL CAMPELLO,Alicante,Comunidad Valenciana,146.0,Yes,Public
115274,38.395913,-0.592209,CAÑADA DEL FENOLLAR,Alicante,Comunidad Valenciana,146.0,Yes,Public
115276,38.254188,-0.705823,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115278,38.591001,-0.669581,CASTALLA,Alicante,Comunidad Valenciana,156.0,Yes,Public
115279,38.531101,-0.823991,SAX,Alicante,Comunidad Valenciana,156.0,Yes,Public
115280,38.627014,-0.671641,ONIL,Alicante,Comunidad Valenciana,156.0,Yes,Public
115281,38.365872,-0.494478,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115284,38.594982,-0.670459,CASTALLA,Alicante,Comunidad Valenciana,156.0,No,Catholic
115285,38.5329,-0.825527,SAX,Alicante,Comunidad Valenciana,156.0,Yes,Public
115286,38.534199,-0.826151,SAX,Alicante,Comunidad Valenciana,156.0,Yes,Public
115287,38.74561,-0.066317,PARCENT,Alicante,Comunidad Valenciana,187.0,Yes,Public
115288,38.351836,-0.494242,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115289,38.473244,-0.799832,ELDA,Alicante,Comunidad Valenciana,162.0,Yes,Public
115293,38.27271,-0.68505,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Public
115296,38.359477,-0.481641,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,146.0,Yes,Public
115420,36.841483,-2.461603,ALMERIA,Almería,Andalucía,145.0,Yes,Private
115466,36.839563,-2.459241,ALMERIA,Almería,Andalucía,145.0,No,Catholic
115468,36.839435,-2.474766,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115469,36.841014,-2.475929,ALMERIA,Almería,Andalucía,134.0,No,Catholic
115471,36.855814,-2.920994,BERJA,Almería,Andalucía,134.0,No,Catholic
115472,36.763376,-2.609349,ROQUETAS DE MAR,Almería,Andalucía,134.0,No,Private
115475,36.774421,-2.81641,EL EJIDO,Almería,Andalucía,134.0,No,Catholic
115480,36.846638,-2.432465,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115481,37.355406,-2.298494,OLULA DEL RIO,Almería,Andalucía,191.0,Yes,Public
115482,36.758143,-2.649524,CORTIJOS DE MARIN,Almería,Andalucía,134.0,Yes,Public
115483,36.857755,-2.460262,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115484,37.350728,-2.297095,OLULA DEL RIO,Almería,Andalucía,191.0,Yes,Public
115485,37.335825,-2.301507,MACAEL,Almería,Andalucía,191.0,Yes,Public
115489,37.183769,-2.203953,ULEILA DEL CAMPO,Almería,Andalucía,145.0,Yes,Public
115490,37.361073,-2.263763,FINES,Almería,Andalucía,191.0,Yes,Public
115491,37.098253,-2.127373,SORBAS,Almería,Andalucía,145.0,Yes,Public
115495,36.851531,-2.428834,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115499,37.485459,-2.293822,ORIA,Almería,Andalucía,191.0,Yes,Public
115501,37.327415,-2.304471,MACAEL,Almería,Andalucía,191.0,Yes,Public
115505,36.74715,-3.023498,ADRA,Almería,Andalucía,134.0,Yes,Public
115506,36.810437,-2.629473,VICAR,Almería,Andalucía,134.0,Yes,Public
115508,37.402382,-1.749539,PULPI,Almería,Andalucía,191.0,Yes,Public
115509,37.177138,-1.823162,GARRUCHA,Almería,Andalucía,191.0,Yes,Public
115510,37.397967,-1.755691,EL CONVOY,Almería,Andalucía,191.0,Yes,Public
115513,37.39221,-2.141264,ALBOX,Almería,Andalucía,191.0,Yes,Public
115514,36.998191,-1.890759,CARBONERAS,Almería,Andalucía,145.0,Yes,Public
115516,36.752771,-2.685533,LA MOJONERA,Almería,Andalucía,134.0,Yes,Public
115517,36.808644,-2.580545,AGUADULCE,Almería,Andalucía,134.0,Yes,Public
115520,36.974966,-2.962496,ALCOLEA,Almería,Andalucía,145.0,Yes,Public
115521,36.764052,-2.61663,ROQUETAS DE MAR,Almería,Andalucía,134.0,Yes,Public
115523,36.839325,-2.467437,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115524,36.779222,-2.768633,SANTA MARIA DEL AGUILA,Almería,Andalucía,134.0,Yes,Public
115525,36.844839,-2.434514,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115528,36.759917,-2.614625,ROQUETAS DE MAR,Almería,Andalucía,134.0,Yes,Public
115529,36.998383,-1.932541,CARBONERAS,Almería,Andalucía,145.0,Yes,Public
115531,36.837301,-2.47613,ALMERIA,Almería,Andalucía,134.0,Yes,Public
115532,36.757819,-2.628204,ROQUETAS DE MAR,Almería,Andalucía,134.0,Yes,Public
115533,36.842881,-2.960422,BERJA,Almería,Andalucía,134.0,Yes,Public
115534,36.783834,-2.776724,SANTA MARIA DEL AGUILA,Almería,Andalucía,134.0,Yes,Public
115535,36.782741,-2.816261,EL EJIDO,Almería,Andalucía,134.0,Yes,Public
115539,37.352227,-2.075381,ARBOLEAS,Almería,Andalucía,191.0,Yes,Public
115540,36.956364,-2.566991,ALHAMA DE ALMERIA,Almería,Andalucía,145.0,Yes,Public
115541,36.734811,-2.658444,EL SOLANILLO,Almería,Andalucía,134.0,Yes,Public
115542,37.034635,-2.619351,ALBOLODUY,Almería,Andalucía,145.0,Yes,Public
115544,36.854021,-2.435746,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115545,36.855353,-2.440584,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115546,37.351296,-2.518829,SERON,Almería,Andalucía,191.0,Yes,Public
115548,36.845838,-2.453918,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115549,36.748657,-3.010186,ADRA,Almería,Andalucía,134.0,Yes,Public
115550,36.997848,-1.896226,CARBONERAS,Almería,Andalucía,145.0,Yes,Public
115551,37.389996,-1.746946,LA FUENTE,Almería,Andalucía,191.0,Yes,Public
115552,36.993274,-2.895536,LAUJAR DE ANDARAX,Almería,Andalucía,145.0,Yes,Public
115553,37.036953,-2.744779,OHANES,Almería,Andalucía,145.0,Yes,Public
115554,37.215705,-2.067442,LUBRIN,Almería,Andalucía,191.0,Yes,Public
115555,36.75123,-3.010902,ADRA,Almería,Andalucía,134.0,Yes,Public
115556,36.916424,-2.438775,PECHINA,Almería,Andalucía,145.0,Yes,Public
115557,37.245359,-1.858564,VERA,Almería,Andalucía,191.0,Yes,Public
115558,36.801614,-2.640602,VICAR,Almería,Andalucía,134.0,Yes,Public
115559,36.768291,-2.816914,EL EJIDO,Almería,Andalucía,134.0,Yes,Public
115560,36.833431,-2.44605,ALMERIA,Almería,Andalucía,145.0,Yes,Public
115561,36.758694,-2.754178,LAS NORIAS DE DAZA,Almería,Andalucía,134.0,Yes,Public
115562,37.104239,-2.647895,NACIMIENTO,Almería,Andalucía,145.0,Yes,Public
115563,37.051844,-2.390098,TABERNAS,Almería,Andalucía,145.0,Yes,Public
115564,37.386035,-1.944075,HUERCAL-OVERA,Almería,Andalucía,191.0,Yes,Public
115565,36.880747,-2.438431,HUERCAL DE ALMERIA,Almería,Andalucía,145.0,Yes,Public
115568,36.824083,-2.613461,VICAR,Almería,Andalucía,134.0,Yes,Public
115570,36.868749,-2.656804,FELIX,Almería,Andalucía,134.0,Yes,Public
115571,36.952762,-2.492438,GADOR,Almería,Andalucía,145.0,Yes,Public
115572,36.760357,-2.109854,NIJAR,Almería,Andalucía,145.0,Yes,Public
115573,36.79509,-2.231344,PUJAIRE,Almería,Andalucía,145.0,Yes,Private
115575,36.77214,-2.820565,EL EJIDO,Almería,Andalucía,134.0,Yes,Public
115576,36.71535,-2.694914,SAN AGUSTIN,Almería,Andalucía,134.0,Yes,Public
115577,36.779715,-2.244454,CABO DE GATA,Almería,Andalucía,145.0,Yes,Public
115578,37.008718,-2.7377,CANJAYAR,Almería,Andalucía,145.0,Yes,Public
115580,36.774361,-2.61082,ROQUETAS DE MAR,Almería,Andalucía,134.0,No,Private
115581,36.78313,-2.812808,EL EJIDO,Almería,Andalucía,134.0,Yes,Public
115583,37.293803,-1.876777,CUEVAS DEL ALMANZORA,Almería,Andalucía,191.0,Yes,Public
115585,37.284129,-2.182289,ALBANCHEZ,Almería,Andalucía,191.0,Yes,Public
115587,36.723497,-2.840263,EL EJIDO,Almería,Andalucía,134.0,Yes,Public
